,target,item_id
2023-05-04 00:00:00 UTC,22.21964186,A
2023-05-05 00:00:00 UTC,21.74180097,A
2023-05-06 00:00:00 UTC,22.81860623,A
2023-05-07 00:00:00 UTC,21.98670641,A
2023-05-08 00:00:00 UTC,22.00245229,A
2023-05-09 00:00:00 UTC,20.65668464,A
2023-05-10 00:00:00 UTC,20.65698117,A
2023-05-11 00:00:00 UTC,20.97570463,A
2023-05-12 00:00:00 UTC,20.25440267,A
2023-05-13 00:00:00 UTC,20.9201623,A
2023-05-14 00:00:00 UTC,20.89958267,A
2023-05-15 00:00:00 UTC,20.93696154,A
2023-05-16 00:00:00 UTC,21.03774829,A
2023-05-17 00:00:00 UTC,20.68621272,A
2023-05-18 00:00:00 UTC,21.05820536,A
2023-05-19 00:00:00 UTC,20.34519579,A
2023-05-20 00:00:00 UTC,20.35152685,A
2023-05-21 00:00:00 UTC,20.26968481,A
2023-05-22 00:00:00 UTC,19.63080078,A
2023-05-23 00:00:00 UTC,19.55876279,A
2023-05-24 00:00:00 UTC,20.04690939,A
2023-05-25 00:00:00 UTC,19.21432313,A
2023-05-26 00:00:00 UTC,19.2561447,A
2023-05-27 00:00:00 UTC,19.36699951,A
2023-05-28 00:00:00 UTC,20.4052316,A
2023-05-29 00:00:00 UTC,20.81512282,A
2023-05-30 00:00:00 UTC,20.57365784,A
2023-05-31 00:00:00 UTC,21.2483874,A
2023-06-01 00:00:00 UTC,20.82042687,A
2023-06-02 00:00:00 UTC,20.51288856,A
2023-06-03 00:00:00 UTC,21.25712617,A
2023-06-04 00:00:00 UTC,21.14820627,A
2023-06-05 00:00:00 UTC,21.86975012,A
2023-06-06 00:00:00 UTC,20.08249726,A
2023-06-07 00:00:00 UTC,20.39931637,A
2023-06-08 00:00:00 UTC,18.64940911,A
2023-06-09 00:00:00 UTC,18.91886786,A
2023-06-10 00:00:00 UTC,17.31985205,A
2023-06-11 00:00:00 UTC,15.71229103,A
2023-06-12 00:00:00 UTC,15.55216572,A
2023-06-13 00:00:00 UTC,15.21912144,A
2023-06-14 00:00:00 UTC,14.99608414,A
2023-06-15 00:00:00 UTC,14.51189132,A
2023-06-16 00:00:00 UTC,14.74177483,A
2023-06-17 00:00:00 UTC,15.30565284,A
2023-06-18 00:00:00 UTC,15.62635427,A
2023-06-19 00:00:00 UTC,15.43448523,A
2023-06-20 00:00:00 UTC,16.03876225,A
2023-06-21 00:00:00 UTC,16.6251434,A
2023-06-22 00:00:00 UTC,17.26320209,A
2023-06-23 00:00:00 UTC,16.64539258,A
2023-06-24 00:00:00 UTC,17.10092759,A
2023-06-25 00:00:00 UTC,16.63062758,A
2023-06-26 00:00:00 UTC,16.96011971,A
2023-06-27 00:00:00 UTC,16.2840128,A
2023-06-28 00:00:00 UTC,16.6040875,A
2023-06-29 00:00:00 UTC,15.99642474,A
2023-06-30 00:00:00 UTC,17.9984398,A
2023-07-01 00:00:00 UTC,18.93035985,A
2023-07-02 00:00:00 UTC,18.6127697,A
2023-07-03 00:00:00 UTC,19.44673333,A
2023-07-04 00:00:00 UTC,19.20521438,A
2023-07-05 00:00:00 UTC,19.21895887,A
2023-07-06 00:00:00 UTC,18.97215111,A
2023-07-07 00:00:00 UTC,19.91904778,A
2023-07-08 00:00:00 UTC,21.43877643,A
2023-07-09 00:00:00 UTC,21.89670111,A
2023-07-10 00:00:00 UTC,21.35139738,A
2023-07-11 00:00:00 UTC,21.30264713,A
2023-07-12 00:00:00 UTC,22.06823399,A
2023-07-13 00:00:00 UTC,21.9976278,A
2023-07-14 00:00:00 UTC,25.99036847,A
2023-07-15 00:00:00 UTC,26.70837143,A
2023-07-16 00:00:00 UTC,27.35137594,A
2023-07-17 00:00:00 UTC,27.36508,A
2023-07-18 00:00:00 UTC,26.86179804,A
2023-07-19 00:00:00 UTC,25.52617639,A
2023-07-20 00:00:00 UTC,26.35331168,A
2023-07-21 00:00:00 UTC,25.33506932,A
2023-07-22 00:00:00 UTC,25.58951,A
2023-07-23 00:00:00 UTC,24.45678468,A
2023-07-24 00:00:00 UTC,24.77370351,A
2023-07-25 00:00:00 UTC,23.42263357,A
2023-07-26 00:00:00 UTC,23.26771663,A
2023-07-27 00:00:00 UTC,25.15198784,A
2023-07-28 00:00:00 UTC,25.09348805,A
2023-07-29 00:00:00 UTC,24.82580397,A
2023-07-30 00:00:00 UTC,25.16504797,A
2023-07-31 00:00:00 UTC,24.26678436,A
2023-08-01 00:00:00 UTC,23.75665878,A
2023-08-02 00:00:00 UTC,23.92554656,A
2023-08-03 00:00:00 UTC,23.13481266,A
2023-08-04 00:00:00 UTC,22.65445194,A
2023-08-05 00:00:00 UTC,22.80992032,A
2023-08-06 00:00:00 UTC,22.62509187,A
2023-08-07 00:00:00 UTC,23.16031151,A
2023-08-08 00:00:00 UTC,23.05200018,A
2023-08-09 00:00:00 UTC,24.20381682,A
2023-08-10 00:00:00 UTC,24.38461025,A
2023-08-11 00:00:00 UTC,24.61887321,A
2023-08-12 00:00:00 UTC,24.57980986,A
2023-08-13 00:00:00 UTC,24.89181907,A
2023-08-14 00:00:00 UTC,24.22329401,A
2023-08-15 00:00:00 UTC,25.14772488,A
2023-08-16 00:00:00 UTC,23.87564132,A
2023-08-17 00:00:00 UTC,22.8463677,A
2023-08-18 00:00:00 UTC,21.6469618,A
2023-08-19 00:00:00 UTC,21.33019624,A
2023-08-20 00:00:00 UTC,21.87833024,A
2023-08-21 00:00:00 UTC,21.7475371,A
2023-08-22 00:00:00 UTC,21.20210915,A
2023-08-23 00:00:00 UTC,20.55389206,A
2023-08-24 00:00:00 UTC,21.67255853,A
2023-08-25 00:00:00 UTC,21.02615202,A
2023-08-26 00:00:00 UTC,20.39283453,A
2023-08-27 00:00:00 UTC,20.27381527,A
2023-08-28 00:00:00 UTC,20.78118714,A
2023-08-29 00:00:00 UTC,20.56254014,A
2023-08-30 00:00:00 UTC,21.75688982,A
2023-08-31 00:00:00 UTC,20.84093889,A
2023-09-01 00:00:00 UTC,19.73118602,A
2023-09-02 00:00:00 UTC,19.33938754,A
2023-09-03 00:00:00 UTC,19.46854294,A
2023-09-04 00:00:00 UTC,19.57639006,A
2023-09-05 00:00:00 UTC,19.49190583,A
2023-09-06 00:00:00 UTC,20.27046238,A
2023-09-07 00:00:00 UTC,19.62503443,A
2023-09-08 00:00:00 UTC,19.8878865,A
2023-09-09 00:00:00 UTC,19.595985,A
2023-09-10 00:00:00 UTC,19.44047978,A
2023-09-11 00:00:00 UTC,18.24155998,A
2023-09-12 00:00:00 UTC,17.70512986,A
2023-09-13 00:00:00 UTC,17.94444618,A
2023-09-14 00:00:00 UTC,18.40357335,A
2023-09-15 00:00:00 UTC,18.82990059,A
2023-09-16 00:00:00 UTC,19.17312183,A
2023-09-17 00:00:00 UTC,19.12690279,A
2023-09-18 00:00:00 UTC,18.80311282,A
2023-09-19 00:00:00 UTC,19.64014703,A
2023-09-20 00:00:00 UTC,20.04209873,A
2023-09-21 00:00:00 UTC,20.2872479,A
2023-09-22 00:00:00 UTC,19.47011769,A
2023-09-23 00:00:00 UTC,19.43772652,A
2023-09-24 00:00:00 UTC,19.47116415,A
2023-09-25 00:00:00 UTC,19.35175207,A
2023-09-26 00:00:00 UTC,19.39488105,A
2023-09-27 00:00:00 UTC,19.01708702,A
2023-09-28 00:00:00 UTC,19.12786529,A
2023-09-29 00:00:00 UTC,19.9462033,A
2023-09-30 00:00:00 UTC,20.29416136,A
2023-10-01 00:00:00 UTC,21.38705243,A
2023-10-02 00:00:00 UTC,23.88149631,A
2023-10-03 00:00:00 UTC,23.40994676,A
2023-10-04 00:00:00 UTC,23.54663657,A
2023-10-05 00:00:00 UTC,23.14279024,A
2023-10-06 00:00:00 UTC,22.71991697,A
2023-10-07 00:00:00 UTC,23.43163795,A
2023-10-08 00:00:00 UTC,23.29382029,A
2023-10-09 00:00:00 UTC,23.24916669,A
2023-10-10 00:00:00 UTC,22.11144636,A
2023-10-11 00:00:00 UTC,22.10708097,A
2023-10-12 00:00:00 UTC,21.96097231,A
2023-10-13 00:00:00 UTC,21.26544011,A
2023-10-14 00:00:00 UTC,21.82647376,A
2023-10-15 00:00:00 UTC,22.00456614,A
2023-10-16 00:00:00 UTC,21.9162317,A
2023-10-17 00:00:00 UTC,23.98138194,A
2023-10-18 00:00:00 UTC,23.97105612,A
2023-10-19 00:00:00 UTC,23.43405778,A
2023-10-20 00:00:00 UTC,24.94267666,A
2023-10-21 00:00:00 UTC,27.03455791,A
2023-10-22 00:00:00 UTC,29.35557334,A
2023-10-23 00:00:00 UTC,29.02138704,A
2023-10-24 00:00:00 UTC,31.73658327,A
2023-10-25 00:00:00 UTC,30.13399493,A
2023-10-26 00:00:00 UTC,32.40532309,A
2023-10-27 00:00:00 UTC,32.71431713,A
2023-10-28 00:00:00 UTC,31.76543443,A
2023-10-29 00:00:00 UTC,31.64680767,A
2023-10-30 00:00:00 UTC,32.81601052,A
2023-10-31 00:00:00 UTC,34.95699301,A
2023-11-01 00:00:00 UTC,38.48164731,A
2023-11-02 00:00:00 UTC,41.41420828,A
2023-11-03 00:00:00 UTC,40.14603359,A
2023-11-04 00:00:00 UTC,39.51759751,A
2023-11-05 00:00:00 UTC,42.24723967,A
2023-11-06 00:00:00 UTC,41.24303597,A
2023-11-07 00:00:00 UTC,42.09354075,A
2023-11-08 00:00:00 UTC,43.1099204,A
2023-11-09 00:00:00 UTC,43.24925748,A
2023-11-10 00:00:00 UTC,45.35805433,A
2023-11-11 00:00:00 UTC,56.67275174,A
2023-11-12 00:00:00 UTC,56.46969151,A
2023-11-13 00:00:00 UTC,55.96301542,A
2023-11-14 00:00:00 UTC,52.21016127,A
2023-11-15 00:00:00 UTC,56.847244,A
2023-11-16 00:00:00 UTC,65.4211825,A
2023-11-17 00:00:00 UTC,57.8593655,A
2023-11-18 00:00:00 UTC,58.08749906,A
2023-11-19 00:00:00 UTC,58.43785105,A
2023-11-20 00:00:00 UTC,61.4682209,A
2023-11-21 00:00:00 UTC,56.38756122,A
2023-11-22 00:00:00 UTC,52.03847144,A
2023-11-23 00:00:00 UTC,57.63985489,A
2023-11-24 00:00:00 UTC,56.62568194,A
2023-11-25 00:00:00 UTC,56.87305815,A
2023-11-26 00:00:00 UTC,58.81319665,A
2023-11-27 00:00:00 UTC,57.65563041,A
2023-11-28 00:00:00 UTC,55.12228633,A
2023-11-29 00:00:00 UTC,58.21650838,A
2023-11-30 00:00:00 UTC,59.13238407,A
2023-12-01 00:00:00 UTC,59.17998718,A
2023-12-02 00:00:00 UTC,59.82358486,A
2023-12-03 00:00:00 UTC,63.54188842,A
2023-12-04 00:00:00 UTC,63.01699564,A
2023-12-05 00:00:00 UTC,61.5512593,A
2023-12-06 00:00:00 UTC,60.90256089,A
2023-12-07 00:00:00 UTC,62.23204453,A
2023-12-08 00:00:00 UTC,67.69386461,A
2023-12-09 00:00:00 UTC,74.84216402,A
2023-12-10 00:00:00 UTC,72.42222407,A
2023-12-11 00:00:00 UTC,74.42357981,A
2023-12-12 00:00:00 UTC,70.20241559,A
2023-12-13 00:00:00 UTC,68.52923871,A
2023-12-14 00:00:00 UTC,70.73839653,A
2023-12-15 00:00:00 UTC,75.65588801,A
2023-12-16 00:00:00 UTC,72.61814383,A
2023-12-17 00:00:00 UTC,73.38959657,A
2023-12-18 00:00:00 UTC,71.09304613,A
2023-12-19 00:00:00 UTC,74.34092712,A
2023-12-20 00:00:00 UTC,72.61144991,A
2023-12-21 00:00:00 UTC,82.0985259,A
2023-12-22 00:00:00 UTC,93.93807649,A
2023-12-23 00:00:00 UTC,98.07800224,A
2023-12-24 00:00:00 UTC,107.6398172,A
2023-12-25 00:00:00 UTC,112.4483584,A
2023-12-26 00:00:00 UTC,121.4465933,A
2023-12-27 00:00:00 UTC,112.3255161,A
2023-12-28 00:00:00 UTC,106.9770541,A
2023-12-29 00:00:00 UTC,102.2538248,A
2023-12-30 00:00:00 UTC,106.2525607,A
2023-12-31 00:00:00 UTC,101.9888354,A
2024-01-01 00:00:00 UTC,101.3331784,A
2024-01-02 00:00:00 UTC,109.4440816,A
2024-01-03 00:00:00 UTC,106.6631735,A
2024-01-04 00:00:00 UTC,98.61862563,A
2024-01-05 00:00:00 UTC,104.8407815,A
2024-01-06 00:00:00 UTC,99.79527781,A
2024-01-07 00:00:00 UTC,93.67595831,A
2024-01-08 00:00:00 UTC,88.92454619,A
2024-01-09 00:00:00 UTC,97.65874169,A
2024-01-10 00:00:00 UTC,98.75151373,A
2024-01-11 00:00:00 UTC,102.4134818,A
2024-01-12 00:00:00 UTC,99.9859088,A
2024-01-13 00:00:00 UTC,91.49974929,A
2024-01-14 00:00:00 UTC,95.63334727,A
2024-01-15 00:00:00 UTC,94.11863591,A
2024-01-16 00:00:00 UTC,94.39674016,A
2024-01-17 00:00:00 UTC,97.55676427,A
2024-01-18 00:00:00 UTC,101.5012596,A
2024-01-19 00:00:00 UTC,94.28013187,A
2024-01-20 00:00:00 UTC,93.32520106,A
2024-01-21 00:00:00 UTC,92.589764,A
2024-01-22 00:00:00 UTC,91.16235591,A
2024-01-23 00:00:00 UTC,83.43623261,A
2024-01-24 00:00:00 UTC,84.09771205,A
2024-01-25 00:00:00 UTC,88.97403797,A
2024-01-26 00:00:00 UTC,86.98335038,A
2024-01-27 00:00:00 UTC,92.36475146,A
2024-01-28 00:00:00 UTC,94.07418621,A
2024-01-29 00:00:00 UTC,95.96656619,A
2024-01-30 00:00:00 UTC,101.4199963,A
2024-01-31 00:00:00 UTC,101.4911229,A
2024-02-01 00:00:00 UTC,96.93179951,A
2024-02-02 00:00:00 UTC,97.79003124,A
2024-02-03 00:00:00 UTC,100.4654806,A
2024-02-04 00:00:00 UTC,97.7671381,A
2024-02-05 00:00:00 UTC,95.47210966,A
2024-02-06 00:00:00 UTC,95.66801934,A
2024-02-07 00:00:00 UTC,96.91999535,A
2024-02-08 00:00:00 UTC,100.8620198,A
2024-02-09 00:00:00 UTC,102.9036686,A
2024-02-10 00:00:00 UTC,107.0340359,A
2024-02-11 00:00:00 UTC,108.9914614,A
2024-02-12 00:00:00 UTC,107.4238125,A
2024-02-13 00:00:00 UTC,112.0368182,A
2024-02-14 00:00:00 UTC,112.5991116,A
2024-02-15 00:00:00 UTC,116.9761066,A
2024-02-16 00:00:00 UTC,113.5993943,A
2024-02-17 00:00:00 UTC,110.5015506,A
2024-02-18 00:00:00 UTC,108.9285102,A
2024-02-19 00:00:00 UTC,112.2154163,A
2024-02-20 00:00:00 UTC,111.2780886,A
2024-02-21 00:00:00 UTC,108.5641208,A
2024-02-22 00:00:00 UTC,105.3426338,A
2024-02-23 00:00:00 UTC,102.0417797,A
2024-02-24 00:00:00 UTC,100.0919494,A
2024-02-25 00:00:00 UTC,104.1887259,A
2024-02-26 00:00:00 UTC,103.438624,A
2024-02-27 00:00:00 UTC,109.8450974,A
2024-02-28 00:00:00 UTC,108.1769626,A
2024-02-29 00:00:00 UTC,117.4302841,A
2024-03-01 00:00:00 UTC,125.6818168,A
2024-03-02 00:00:00 UTC,130.0470586,A
2024-03-03 00:00:00 UTC,129.8816532,A
2024-03-04 00:00:00 UTC,130.3061197,A
2024-03-05 00:00:00 UTC,133.3237156,A
2024-03-06 00:00:00 UTC,126.3911234,A
2024-03-07 00:00:00 UTC,130.6670642,A
2024-03-08 00:00:00 UTC,144.1050326,A
2024-03-09 00:00:00 UTC,145.191461,A
2024-03-10 00:00:00 UTC,144.8171485,A
2024-03-11 00:00:00 UTC,144.2577156,A
2024-03-12 00:00:00 UTC,148.7932794,A
2024-03-13 00:00:00 UTC,150.7298693,A
2024-03-14 00:00:00 UTC,163.6257965,A
2024-03-15 00:00:00 UTC,176.2229997,A
2024-03-16 00:00:00 UTC,183.9242835,A
2024-03-17 00:00:00 UTC,180.8017384,A
2024-03-18 00:00:00 UTC,202.5189119,A
2024-03-19 00:00:00 UTC,196.3452934,A
2024-03-20 00:00:00 UTC,169.5975563,A
2024-03-21 00:00:00 UTC,191.4418781,A
2024-03-22 00:00:00 UTC,179.5544644,A
2024-03-23 00:00:00 UTC,173.4556363,A
2024-03-24 00:00:00 UTC,173.4537726,A
2024-03-25 00:00:00 UTC,184.0218642,A
2024-03-26 00:00:00 UTC,188.9968547,A
2024-03-27 00:00:00 UTC,191.2361451,A
2024-03-28 00:00:00 UTC,186.1389438,A
2024-03-29 00:00:00 UTC,189.5749906,A
2024-03-30 00:00:00 UTC,192.0272659,A
2024-03-31 00:00:00 UTC,194.4810436,A
2024-04-01 00:00:00 UTC,202.8143254,A
2024-04-02 00:00:00 UTC,192.7252499,A
2024-04-03 00:00:00 UTC,181.4409434,A
2024-04-04 00:00:00 UTC,185.5111628,A
2024-04-05 00:00:00 UTC,183.8214632,A
2024-04-06 00:00:00 UTC,175.1681634,A
2024-04-07 00:00:00 UTC,178.9597036,A
2024-04-08 00:00:00 UTC,179.5821875,A
2024-04-09 00:00:00 UTC,180.6428734,A
2024-04-10 00:00:00 UTC,172.5466374,A
2024-04-11 00:00:00 UTC,173.1219606,A
2024-04-12 00:00:00 UTC,172.696159,A
2024-04-13 00:00:00 UTC,153.7682812,A
2024-04-14 00:00:00 UTC,140.1811506,A
2024-04-15 00:00:00 UTC,151.5467224,A
2024-04-16 00:00:00 UTC,138.4138491,A
2024-04-17 00:00:00 UTC,136.4160492,A
2024-04-18 00:00:00 UTC,132.5311508,A
2024-04-19 00:00:00 UTC,142.1317167,A
2024-04-20 00:00:00 UTC,143.2449663,A
2024-04-21 00:00:00 UTC,150.5170929,A
2024-04-22 00:00:00 UTC,148.7414631,A
2024-04-23 00:00:00 UTC,156.9921721,A
2024-04-24 00:00:00 UTC,154.6938577,A
2024-04-25 00:00:00 UTC,147.7450932,A
2024-04-26 00:00:00 UTC,144.9879292,A
2024-04-27 00:00:00 UTC,139.2590067,A
2024-04-28 00:00:00 UTC,141.5818088,A
2024-04-29 00:00:00 UTC,137.7178847,A
2024-04-30 00:00:00 UTC,137.6714796,A
2024-05-01 00:00:00 UTC,127.0390831,A
2024-05-02 00:00:00 UTC,134.7536213,A
2024-05-03 00:00:00 UTC,137.9156487,A
2024-05-04 00:00:00 UTC,143.549873,A
2024-05-05 00:00:00 UTC,146.1110432,A
2024-05-06 00:00:00 UTC,145.6857127,A
2024-05-07 00:00:00 UTC,152.6548634,A
2024-05-08 00:00:00 UTC,148.1869772,A
2024-05-09 00:00:00 UTC,142.5160198,A
2024-05-10 00:00:00 UTC,152.7255471,A
2024-05-11 00:00:00 UTC,146.3104979,A
2024-05-12 00:00:00 UTC,145.3083544,A
2024-05-13 00:00:00 UTC,143.5873157,A
2024-05-14 00:00:00 UTC,147.1446622,A
2024-05-15 00:00:00 UTC,142.0844865,A
2024-05-16 00:00:00 UTC,158.013128,A
2024-05-17 00:00:00 UTC,159.1453385,A
2024-05-18 00:00:00 UTC,169.499707,A
2024-05-19 00:00:00 UTC,172.4508394,A
2024-05-20 00:00:00 UTC,170.0673475,A
2024-05-21 00:00:00 UTC,186.3249227,A
2024-05-22 00:00:00 UTC,178.1744919,A
2024-05-23 00:00:00 UTC,176.8688476,A
2024-05-24 00:00:00 UTC,176.0640592,A
2024-05-25 00:00:00 UTC,167.766878,A
2024-05-26 00:00:00 UTC,168.3697915,A
2024-05-27 00:00:00 UTC,163.3585997,A
2024-05-28 00:00:00 UTC,169.8144254,A
2024-05-29 00:00:00 UTC,168.7505577,A
2024-05-30 00:00:00 UTC,168.1354694,A
2024-05-31 00:00:00 UTC,167.0144733,A
2024-06-01 00:00:00 UTC,165.9135303,A
2024-06-02 00:00:00 UTC,165.963235,A
2024-06-03 00:00:00 UTC,163.1185409,A
2024-06-04 00:00:00 UTC,164.8125495,A
2024-06-05 00:00:00 UTC,171.7281286,A
2024-06-06 00:00:00 UTC,173.7695715,A
2024-06-07 00:00:00 UTC,170.3727199,A
2024-06-08 00:00:00 UTC,162.453205,A
2024-06-09 00:00:00 UTC,158.1807505,A
2024-06-10 00:00:00 UTC,162.0637094,A
2024-06-11 00:00:00 UTC,158.8863716,A
2024-06-12 00:00:00 UTC,149.3018439,A
2024-06-13 00:00:00 UTC,154.8570424,A
2024-06-14 00:00:00 UTC,147.2346843,A
2024-06-15 00:00:00 UTC,143.0214313,A
2024-06-16 00:00:00 UTC,145.2819011,A
2024-06-17 00:00:00 UTC,150.6556032,A
2024-06-18 00:00:00 UTC,143.2019794,A
2024-06-19 00:00:00 UTC,137.4629937,A
2024-06-20 00:00:00 UTC,135.403094,A
2024-06-21 00:00:00 UTC,133.4425694,A
2024-06-22 00:00:00 UTC,134.5132949,A
2024-06-23 00:00:00 UTC,133.4860847,A
2024-06-24 00:00:00 UTC,128.5402817,A
2024-06-25 00:00:00 UTC,132.3377866,A
2024-06-26 00:00:00 UTC,136.513745,A
2024-06-27 00:00:00 UTC,136.4415134,A
2024-06-28 00:00:00 UTC,149.2307542,A
2024-06-29 00:00:00 UTC,139.7259471,A
2024-06-30 00:00:00 UTC,139.8668985,A
2024-07-01 00:00:00 UTC,146.4286964,A
2024-07-02 00:00:00 UTC,146.3473778,A
2024-07-03 00:00:00 UTC,153.6392245,A
2024-07-04 00:00:00 UTC,140.724201,A
2024-07-05 00:00:00 UTC,127.9348453,A
2024-07-06 00:00:00 UTC,134.4198541,A
2024-07-07 00:00:00 UTC,143.1010931,A
2024-07-08 00:00:00 UTC,131.853044,A
2024-07-09 00:00:00 UTC,139.317688,A
2024-07-10 00:00:00 UTC,141.4570668,A
2024-07-11 00:00:00 UTC,141.9226572,A
2024-07-12 00:00:00 UTC,136.0741316,A
2024-07-13 00:00:00 UTC,139.3621927,A
2024-07-14 00:00:00 UTC,141.6752437,A
2024-07-15 00:00:00 UTC,147.9548397,A
2024-07-16 00:00:00 UTC,159.9238711,A
2024-07-17 00:00:00 UTC,160.782543,A
2024-07-18 00:00:00 UTC,155.4016062,A
2024-07-19 00:00:00 UTC,159.0145914,A
2024-07-20 00:00:00 UTC,169.2163105,A
2024-07-21 00:00:00 UTC,174.1016486,A
2024-07-22 00:00:00 UTC,184.45125,A
2024-07-23 00:00:00 UTC,178.9808747,A
2024-07-24 00:00:00 UTC,173.0332557,A
2024-07-25 00:00:00 UTC,178.0189358,A
2024-07-26 00:00:00 UTC,171.6963841,A
2024-07-27 00:00:00 UTC,183.0844739,A
2024-07-28 00:00:00 UTC,184.6686128,A
2024-07-29 00:00:00 UTC,184.7883592,A
2024-07-30 00:00:00 UTC,182.5435213,A
2024-07-31 00:00:00 UTC,179.0391934,A
